Year,Zip_Code,County,Age_Group,Number_of_Asthma_ED_Visits,Age_Adjusted_Rate_of_Asthma_ED_V
2013,94549,Contra Costa,Child,15,23.5
2013,94550,Alameda,Child,49,42.7
2013,94551,Alameda,Child,26,27.2
2013,94553,Contra Costa,Child,64,69.8
2013,94555,Alameda,Child,45,45.3
2013,94558,Napa,Child,74,51.5
2013,94559,Napa,Child,33,51.1
2013,94560,Alameda,Child,142,129.7
2013,94561,Contra Costa,Child,84,78.1
2013,94564,Contra Costa,Child,16,44.3
2013,94565,Contra Costa,Child,359,145
2013,94566,Alameda,Child,37,36.9
2013,94568,Alameda,Child,53,41.8
2013,94572,Contra Costa,Child,32,165.4
2013,94577,Alameda,Child,113,106.3
2013,94578,Alameda,Child,132,132.9
2013,94579,Alameda,Child,32,78
2013,94580,Alameda,Child,71,105.8
2013,94582,Contra Costa,Child,60,43.8
2013,94583,Contra Costa,Child,35,40.2
2013,94585,Solano,Child,50,66.6
2013,94587,Alameda,Child,164,97.5
2013,94588,Alameda,Child,34,45
2013,94589,Solano,Child,126,175.8
2013,94590,Solano,Child,169,205.4
2013,94591,Solano,Child,126,108.8
2013,94596,Contra Costa,Child,24,70.1
2013,94597,Contra Costa,Child,14,35.6
2013,94598,Contra Costa,Child,19,41.7
2013,94601,Alameda,Child,160,111.4
2013,94602,Alameda,Child,55,84.8
2013,94603,Alameda,Child,191,192.9
2013,94605,Alameda,Child,175,185.7
2013,94606,Alameda,Child,110,153.2
2013,94607,Alameda,Child,92,179.6
2013,94608,Alameda,Child,79,179
2013,94609,Alameda,Child,50,156.6
2013,94610,Alameda,Child,24,49.5
2013,94611,Alameda,Child,20,28.1
2013,94612,Alameda,Child,28,159.1
2013,94618,Alameda,Child,13,37.9
2013,94619,Alameda,Child,68,141.7
2013,94621,Alameda,Child,202,203.8
2013,94702,Alameda,Child,33,123.5
2013,94703,Alameda,Child,44,127
2013,94706,Alameda,Child,23,49.5
2013,94710,Alameda,Child,15,87.9
2013,94801,Contra Costa,Child,177,195
2013,94803,Contra Costa,Child,59,122.2
2013,94804,Contra Costa,Child,188,183.4
2013,94805,Contra Costa,Child,30,97.5
2013,94806,Contra Costa,Child,189,123
2013,94901,Marin,Child,41,45.9
2013,94903,Marin,Child,25,47.9
2013,94928,Sonoma,Child,43,51.5
2013,94941,Marin,Child,14,20
2013,94945,Marin,Child,15,39.7
2013,94947,Marin,Child,24,48
2013,94949,Marin,Child,20,48.7
2013,94952,Sonoma,Child,43,63.5
2013,94954,Sonoma,Child,60,69
2013,95008,Santa Clara,Child,30,29.8
2013,95012,Monterey,Child,43,129.6
2013,95014,Santa Clara,Child,19,12.1
2013,95019,Santa Cruz,Child,30,176.7
2013,95020,Santa Clara,Child,121,69.2
2013,95023,San Benito,Child,104,73
2013,95032,Santa Clara,Child,18,30.5
2013,95035,Santa Clara,Child,51,32.4
2013,95037,Santa Clara,Child,36,29.2
2013,95050,Santa Clara,Child,39,47.2
2013,95051,Santa Clara,Child,49,37.9
2013,95060,Santa Cruz,Child,26,38.1
2013,95062,Santa Cruz,Child,27,42.6
2013,95076,Santa Cruz,Child,245,94.9
2013,95110,Santa Clara,Child,17,37
2013,95111,Santa Clara,Child,103,58.4
2013,95112,Santa Clara,Child,63,58.3
2013,95116,Santa Clara,Child,94,60.1
2013,95117,Santa Clara,Child,49,67
2013,95118,Santa Clara,Child,34,43.4
2013,95119,Santa Clara,Child,17,68.5
2013,95120,Santa Clara,Child,15,16.5
2013,95121,Santa Clara,Child,39,40.7
2013,95122,Santa Clara,Child,99,58.7
2013,95123,Santa Clara,Child,80,52.3
2013,95124,Santa Clara,Child,32,27.1
2013,95125,Santa Clara,Child,33,27.4
2013,95126,Santa Clara,Child,42,55.3
2013,95127,Santa Clara,Child,89,54
2013,95128,Santa Clara,Child,23,27.5
2013,95129,Santa Clara,Child,14,15.2
2013,95131,Santa Clara,Child,19,27.6
2013,95132,Santa Clara,Child,35,38.3
2013,95133,Santa Clara,Child,23,34.8
2013,95134,Santa Clara,Child,14,45.8
2013,95135,Santa Clara,Child,18,35.8
2013,95136,Santa Clara,Child,40,36.4
2013,95138,Santa Clara,Child,17,32.2
2013,95148,Santa Clara,Child,39,35.5
2013,95202,San Joaquin,Child,21,131.7
2013,95203,San Joaquin,Child,70,144
2013,95204,San Joaquin,Child,75,113
2013,95205,San Joaquin,Child,145,110.5
2013,95206,San Joaquin,Child,242,111.2
2013,95207,San Joaquin,Child,124,96.1
2013,95209,San Joaquin,Child,67,64
2013,95210,San Joaquin,Child,110,92.9
2013,95212,San Joaquin,Child,47,60.4
2013,95215,San Joaquin,Child,47,70.5
2013,95219,San Joaquin,Child,33,47
2013,95240,San Joaquin,Child,86,63.5
2013,95242,San Joaquin,Child,23,40.1
2013,95252,Calaveras,Child,27,84.5
2013,95301,Merced,Child,94,84.7
2013,95304,San Joaquin,Child,18,54.8
2013,95307,Stanislaus,Child,101,77.8
2013,95315,Merced,Child,45,102.8
2013,95320,San Joaquin,Child,21,65.7
2013,95322,Merced,Child,19,73.4
2013,95324,Merced,Child,17,93.1
2013,95326,Stanislaus,Child,14,51.4
2013,95328,Stanislaus,Child,13,78.2
2013,95330,San Joaquin,Child,63,104.3
2013,95334,Merced,Child,35,71
2013,95336,San Joaquin,Child,133,116.6
2013,95337,San Joaquin,Child,89,92.9
2013,95338,Mariposa,Child,12,62.5
2013,95340,Merced,Child,180,198.3
2013,95341,Merced,Child,169,139
2013,95348,Merced,Child,122,138.3
2013,95350,Stanislaus,Child,125,108.8
2013,95351,Stanislaus,Child,161,104
2013,95354,Stanislaus,Child,69,102.1
2013,95355,Stanislaus,Child,101,69.9
2013,95356,Stanislaus,Child,58,73.7
2013,95357,Stanislaus,Child,24,70.3
2013,95358,Stanislaus,Child,79,83.2
2013,95360,Stanislaus,Child,27,73.7
2013,95361,Stanislaus,Child,49,61.5
2013,95363,Stanislaus,Child,60,76.3
2013,95366,San Joaquin,Child,16,39.3
2013,95367,Stanislaus,Child,45,62.9
2013,95368,Stanislaus,Child,32,77.1
2013,95370,Tuolumne,Child,35,76.5
2013,95376,San Joaquin,Child,138,96.3
2013,95377,San Joaquin,Child,66,63.8
2013,95380,Stanislaus,Child,113,95.5
2013,95382,Stanislaus,Child,33,37.5
2013,95386,Stanislaus,Child,24,83.2
2013,95388,Merced,Child,35,80.7
2013,95391,San Joaquin,Child,24,59.4
2013,95401,Sonoma,Child,47,53.6
2013,95403,Sonoma,Child,69,65.4
2013,95404,Sonoma,Child,45,50.9
2013,95407,Sonoma,Child,88,75
2013,95409,Sonoma,Child,23,48.5
2013,95422,Lake,Child,40,102.8
2013,95437,Mendocino,Child,29,100.6
2013,95448,Sonoma,Child,16,47.9
2013,95453,Lake,Child,20,87.3
2013,95472,Sonoma,Child,21,45.2
2013,95476,Sonoma,Child,36,50.5
2013,95482,Mendocino,Child,40,51.2
2013,95490,Mendocino,Child,16,56.5
2013,95492,Sonoma,Child,19,26.6
2013,95501,Humboldt,Child,28,59
2013,95503,Humboldt,Child,37,75.5
2013,95519,Humboldt,Child,22,57.1
2013,95521,Humboldt,Child,16,61.1
2013,95531,Del Norte,Child,42,84
2013,95540,Humboldt,Child,30,86.3
2013,95603,Placer,Child,17,33.1
2013,95605,Yolo,Child,38,103.7
2013,95608,Sacramento,Child,103,89.8
2013,95610,Sacramento,Child,63,62.1
2013,95616,Yolo,Child,19,35.4
2013,95618,Yolo,Child,12,21.9
2013,95620,Solano,Child,43,76.4
2013,95621,Sacramento,Child,54,59
2013,95624,Sacramento,Child,103,62.3
2013,95628,Sacramento,Child,40,54.6
2013,95630,Sacramento,Child,45,26.2
2013,95632,Sacramento,Child,45,52.6
2013,95640,Amador,Child,12,64.4
2013,95648,Placer,Child,57,46.5
2013,95660,Sacramento,Child,80,87.5
2013,95661,Placer,Child,34,52.4
2013,95662,Sacramento,Child,35,53.3
2013,95667,El Dorado,Child,34,48.4
2013,95670,Sacramento,Child,89,67.4
2013,95673,Sacramento,Child,38,100
2013,95677,Placer,Child,31,58.9
2013,95678,Placer,Child,52,49.6
2013,95682,El Dorado,Child,17,25.3
2013,95687,Solano,Child,104,76.5
2013,95688,Solano,Child,72,88.5
2013,95691,Yolo,Child,65,67.2
2013,95695,Yolo,Child,55,55.5
2013,95747,Placer,Child,47,30.6
2013,95757,Sacramento,Child,69,52.4
2013,95758,Sacramento,Child,116,70.8
2013,95762,El Dorado,Child,29,29.5
2013,95765,Placer,Child,35,36.1
2013,95776,Yolo,Child,38,54.2
2013,95815,Sacramento,Child,73,102.1
2013,95817,Sacramento,Child,40,140.4
2013,95818,Sacramento,Child,44,100.7
2013,95819,Sacramento,Child,14,46.6
2013,95820,Sacramento,Child,112,118.2
2013,95821,Sacramento,Child,82,114.6
2013,95822,Sacramento,Child,107,100.9
2013,95823,Sacramento,Child,325,142.3
2013,95824,Sacramento,Child,121,126.3
2013,95825,Sacramento,Child,99,171.4
2013,95826,Sacramento,Child,66,88.5
2013,95827,Sacramento,Child,26,50.9
2013,95828,Sacramento,Child,181,111.3
2013,95829,Sacramento,Child,36,50.6
2013,95831,Sacramento,Child,45,58.1
2013,95832,Sacramento,Child,45,109.3
2013,95833,Sacramento,Child,94,96.4
2013,95834,Sacramento,Child,81,106.1
2013,95835,Sacramento,Child,81,76.9
2013,95838,Sacramento,Child,136,115
2013,95841,Sacramento,Child,53,115
2013,95842,Sacramento,Child,88,99.8
2013,95843,Sacramento,Child,91,70
2013,95864,Sacramento,Child,31,63
2013,95901,Yuba,Child,41,45.7
2013,95926,Butte,Child,39,60.5
2013,95928,Butte,Child,30,46.6
2013,95932,Colusa,Child,15,66.4
2013,95945,Nevada,Child,31,69.8
2013,95948,Butte,Child,14,46.7
2013,95954,Butte,Child,14,64.2
2013,95961,Yuba,Child,40,45.1
2013,95963,Glenn,Child,17,37.1
2013,95965,Butte,Child,42,80.5
2013,95966,Butte,Child,68,104.6
2013,95969,Butte,Child,21,46.8
2013,95973,Butte,Child,30,38.1
2013,95987,Colusa,Child,17,84.5
2013,95991,Sutter,Child,39,31.8
2013,95993,Sutter,Child,19,21.5
2013,96001,Shasta,Child,58,80
2013,96002,Shasta,Child,53,66.3
2013,96003,Shasta,Child,62,70
2013,96007,Shasta,Child,35,66.2
2013,96019,Shasta,Child,14,61.4
2013,96021,Tehama,Child,19,42.6
2013,96022,Shasta,Child,31,89.1
2013,96080,Tehama,Child,51,72.6
2013,96097,Siskiyou,Child,17,76.6
2013,96130,Lassen,Child,26,68.4
2013,96150,El Dorado,Child,12,20.2
2013,90001,Los Angeles,Adult,240,79.9
2013,90002,Los Angeles,Adult,215,67.8
2013,90003,Los Angeles,Adult,287,73.4
2013,90004,Los Angeles,Adult,101,21.7
2013,90005,Los Angeles,Adult,76,24.3
2013,90006,Los Angeles,Adult,133,30.1
2013,90007,Los Angeles,Adult,97,44.2
2013,90008,Los Angeles,Adult,189,75.6
2013,90011,Los Angeles,Adult,336,58.5
2013,90012,Los Angeles,Adult,44,15
2013,90013,Los Angeles,Adult,106,79.8
2013,90014,Los Angeles,Adult,73,93.7
2013,90015,Los Angeles,Adult,80,55.3
2013,90016,Los Angeles,Adult,202,56.9
2013,90017,Los Angeles,Adult,86,51.5
2013,90018,Los Angeles,Adult,178,47.2
2013,90019,Los Angeles,Adult,260,52.4
2013,90020,Los Angeles,Adult,55,18.1
2013,90021,Los Angeles,Adult,51,164.5
2013,90022,Los Angeles,Adult,250,56.1
2013,90023,Los Angeles,Adult,146,47.7
2013,90024,Los Angeles,Adult,41,13.5
2013,90025,Los Angeles,Adult,44,12.8
2013,90026,Los Angeles,Adult,142,26.4
2013,90027,Los Angeles,Adult,127,30.8
2013,90028,Los Angeles,Adult,154,60.1
2013,90029,Los Angeles,Adult,138,43.3
2013,90031,Los Angeles,Adult,78,25.2
2013,90032,Los Angeles,Adult,135,40.2
2013,90033,Los Angeles,Adult,257,77.7
2013,90034,Los Angeles,Adult,97,22.5
2013,90035,Los Angeles,Adult,44,17
2013,90036,Los Angeles,Adult,70,26.3
2013,90037,Los Angeles,Adult,297,71.4
2013,90038,Los Angeles,Adult,40,16.9
2013,90039,Los Angeles,Adult,88,38.6
2013,90040,Los Angeles,Adult,51,73.1
2013,90041,Los Angeles,Adult,73,29.7
2013,90042,Los Angeles,Adult,144,31.4
2013,90043,Los Angeles,Adult,300,87.5
2013,90044,Los Angeles,Adult,521,84.4
2013,90045,Los Angeles,Adult,68,22.4
2013,90046,Los Angeles,Adult,81,18.8
2013,90047,Los Angeles,Adult,369,102.3
2013,90048,Los Angeles,Adult,35,17.1
2013,90049,Los Angeles,Adult,22,7.1
2013,90056,Los Angeles,Adult,17,22.6
2013,90057,Los Angeles,Adult,113,35.6
2013,90058,Los Angeles,Adult,17,95.6
2013,90059,Los Angeles,Adult,204,74.2
2013,90061,Los Angeles,Adult,171,89.7
2013,90062,Los Angeles,Adult,182,78.9
2013,90063,Los Angeles,Adult,152,40.5
2013,90064,Los Angeles,Adult,38,17.9
2013,90065,Los Angeles,Adult,163,47.7
2013,90066,Los Angeles,Adult,99,23.5
2013,90068,Los Angeles,Adult,27,11.8
2013,90069,Los Angeles,Adult,39,19.4
2013,90201,Los Angeles,Adult,225,33.7
2013,90210,Los Angeles,Adult,26,12.6
2013,90212,Los Angeles,Adult,15,15.5
2013,90220,Los Angeles,Adult,258,73.9
2013,90221,Los Angeles,Adult,227,67.6
2013,90222,Los Angeles,Adult,165,76.7
2013,90230,Los Angeles,Adult,50,20.6
2013,90232,Los Angeles,Adult,25,18
2013,90240,Los Angeles,Adult,60,32.9
2013,90241,Los Angeles,Adult,132,41
2013,90242,Los Angeles,Adult,120,38.4
2013,90245,Los Angeles,Adult,21,18.5
2013,90247,Los Angeles,Adult,190,52.4
2013,90248,Los Angeles,Adult,34,39.6
2013,90249,Los Angeles,Adult,131,64.8
2013,90250,Los Angeles,Adult,313,43.5
2013,90254,Los Angeles,Adult,17,10.4
2013,90255,Los Angeles,Adult,228,50.2
2013,90260,Los Angeles,Adult,89,34.9
2013,90262,Los Angeles,Adult,221,49
2013,90266,Los Angeles,Adult,28,10.5
2013,90270,Los Angeles,Adult,63,38
2013,90272,Los Angeles,Adult,28,15.3
2013,90274,Los Angeles,Adult,18,7.5
2013,90275,Los Angeles,Adult,37,10.4
2013,90277,Los Angeles,Adult,50,17.8
2013,90278,Los Angeles,Adult,61,20.1
2013,90280,Los Angeles,Adult,170,28
2013,90291,Los Angeles,Adult,37,15.4
2013,90292,Los Angeles,Adult,40,21.9
2013,90301,Los Angeles,Adult,181,65.1
2013,90302,Los Angeles,Adult,148,68.4
2013,90303,Los Angeles,Adult,127,70.9
2013,90304,Los Angeles,Adult,63,37.3
2013,90305,Los Angeles,Adult,92,73.2
2013,90401,Los Angeles,Adult,35,68
2013,90403,Los Angeles,Adult,37,16
2013,90404,Los Angeles,Adult,76,38.5
2013,90405,Los Angeles,Adult,52,25
2013,90501,Los Angeles,Adult,135,40.7
2013,90502,Los Angeles,Adult,35,24.6
2013,90503,Los Angeles,Adult,70,18.9
2013,90504,Los Angeles,Adult,73,28.3
2013,90505,Los Angeles,Adult,51,18.5
2013,90601,Los Angeles,Adult,101,41.1
2013,90602,Los Angeles,Adult,82,47
2013,90603,Los Angeles,Adult,50,31.9
2013,90604,Los Angeles,Adult,127,42.2
2013,90605,Los Angeles,Adult,109,38
2013,90606,Los Angeles,Adult,83,35.6
2013,90620,Orange,Adult,131,37.1
2013,90621,Orange,Adult,103,42.1
2013,90623,Orange,Adult,24,18.9
2013,90630,Orange,Adult,102,27.2
2013,90631,Orange,Adult,155,29.7
2013,90638,Los Angeles,Adult,103,25.9
2013,90640,Los Angeles,Adult,176,37.6
2013,90650,Los Angeles,Adult,288,37.8
2013,90660,Los Angeles,Adult,186,39.5
2013,90670,Los Angeles,Adult,47,40.4
2013,90680,Orange,Adult,83,34.5
2013,90701,Los Angeles,Adult,24,18.3
2013,90703,Los Angeles,Adult,145,39.2
2013,90704,Los Angeles,Adult,13,49
2013,90706,Los Angeles,Adult,272,48.9
2013,90710,Los Angeles,Adult,65,32.3
2013,90712,Los Angeles,Adult,135,62.2
2013,90713,Los Angeles,Adult,62,27.9
2013,90715,Los Angeles,Adult,79,52.4
2013,90716,Los Angeles,Adult,37,38.6
2013,90717,Los Angeles,Adult,54,31.7
2013,90720,Orange,Adult,31,20.4
2013,90723,Los Angeles,Adult,131,39.5
2013,90731,Los Angeles,Adult,278,58.2
2013,90732,Los Angeles,Adult,31,19.1
2013,90740,Orange,Adult,37,19.9
2013,90744,Los Angeles,Adult,211,58.4
2013,90745,Los Angeles,Adult,173,39.2
2013,90746,Los Angeles,Adult,101,52.3
2013,90755,Los Angeles,Adult,42,58.3
2013,90802,Los Angeles,Adult,207,58
2013,90803,Los Angeles,Adult,55,20.7
2013,90804,Los Angeles,Adult,194,62.7
2013,90805,Los Angeles,Adult,411,63.9
2013,90806,Los Angeles,Adult,255,82.1
2013,90807,Los Angeles,Adult,75,28.8
2013,90808,Los Angeles,Adult,40,12.6
2013,90810,Los Angeles,Adult,139,52.2
2013,90813,Los Angeles,Adult,493,127.1
2013,90814,Los Angeles,Adult,35,21.4
2013,90815,Los Angeles,Adult,62,18.9
2013,91001,Los Angeles,Adult,85,31.2
2013,91006,Los Angeles,Adult,37,16
2013,91007,Los Angeles,Adult,48,17.6
2013,91010,Los Angeles,Adult,72,37.4
2013,91011,Los Angeles,Adult,20,13.2
2013,91016,Los Angeles,Adult,74,23.8
2013,91020,Los Angeles,Adult,15,20.3
2013,91024,Los Angeles,Adult,18,23.6
2013,91030,Los Angeles,Adult,30,14
2013,91040,Los Angeles,Adult,54,30
2013,91042,Los Angeles,Adult,61,28.5
2013,91101,Los Angeles,Adult,19,12
2013,91103,Los Angeles,Adult,88,40.7
2013,91104,Los Angeles,Adult,91,32.1
2013,91105,Los Angeles,Adult,15,15.7
2013,91106,Los Angeles,Adult,36,19
2013,91107,Los Angeles,Adult,40,14.9
2013,91201,Los Angeles,Adult,49,25.1
2013,91202,Los Angeles,Adult,45,21.7
2013,91203,Los Angeles,Adult,17,14.2
2013,91204,Los Angeles,Adult,117,87.1
2013,91205,Los Angeles,Adult,126,37.7
2013,91206,Los Angeles,Adult,58,21
2013,91208,Los Angeles,Adult,17,11.8
2013,91214,Los Angeles,Adult,69,32.2
2013,91301,Los Angeles,Adult,41,23.8
2013,91302,Los Angeles,Adult,20,9.4
2013,91303,Los Angeles,Adult,71,38.5
2013,91304,Los Angeles,Adult,159,42.6
2013,91306,Los Angeles,Adult,156,42.6
2013,91307,Los Angeles,Adult,53,24.9
2013,91311,Los Angeles,Adult,88,28
2013,91316,Los Angeles,Adult,73,35.1
2013,91320,Ventura,Adult,62,20.7
2013,91321,Los Angeles,Adult,68,24.5
2013,91324,Los Angeles,Adult,88,43.3
2013,91325,Los Angeles,Adult,114,40.6
2013,91326,Los Angeles,Adult,61,23.1
2013,91331,Los Angeles,Adult,369,50.5
2013,91335,Los Angeles,Adult,300,53.1
2013,91340,Los Angeles,Adult,132,56.7
2013,91342,Los Angeles,Adult,324,49.9
2013,91343,Los Angeles,Adult,243,54.2
2013,91344,Los Angeles,Adult,152,35
2013,91345,Los Angeles,Adult,76,53.7
2013,91350,Los Angeles,Adult,70,34.8
2013,91351,Los Angeles,Adult,83,32.6
2013,91352,Los Angeles,Adult,188,59.5
2013,91354,Los Angeles,Adult,36,19.1
2013,91355,Los Angeles,Adult,53,20.6
2013,91356,Los Angeles,Adult,86,34.2
2013,91360,Ventura,Adult,63,18.3
2013,91361,Ventura,Adult,18,8.8
2013,91362,Ventura,Adult,54,23.6
2013,91364,Los Angeles,Adult,49,22.8
2013,91367,Los Angeles,Adult,86,25.7
2013,91381,Los Angeles,Adult,15,13.1
2013,91384,Los Angeles,Adult,63,25
2013,91387,Los Angeles,Adult,79,26.4
2013,91390,Los Angeles,Adult,12,8.5
2013,91401,Los Angeles,Adult,116,34.4
2013,91402,Los Angeles,Adult,411,85.1
2013,91403,Los Angeles,Adult,40,21.1
2013,91405,Los Angeles,Adult,315,83.4
2013,91406,Los Angeles,Adult,214,53.3
2013,91411,Los Angeles,Adult,86,43.8
2013,91423,Los Angeles,Adult,44,15.7
2013,91436,Los Angeles,Adult,25,19.6
2013,91501,Los Angeles,Adult,48,27.5
2013,91502,Los Angeles,Adult,21,21.4
2013,91504,Los Angeles,Adult,56,27.9
2013,91505,Los Angeles,Adult,65,26
2013,91506,Los Angeles,Adult,47,30.7
2013,91601,Los Angeles,Adult,134,43.3
2013,91602,Los Angeles,Adult,30,20.9
2013,91604,Los Angeles,Adult,57,21.4
2013,91605,Los Angeles,Adult,231,56.1
2013,91606,Los Angeles,Adult,162,51
2013,91607,Los Angeles,Adult,55,21.6
2013,91701,San Bernardino,Adult,67,22.2
2013,91702,Los Angeles,Adult,170,38
2013,91706,Los Angeles,Adult,217,41.7
2013,91708,San Bernardino,Adult,14,63.2
2013,91709,San Bernardino,Adult,77,16.6
2013,91710,San Bernardino,Adult,182,30.8
2013,91711,Los Angeles,Adult,68,27
2013,91722,Los Angeles,Adult,99,37.8
2013,91723,Los Angeles,Adult,67,46.5
2013,91724,Los Angeles,Adult,93,42.6
2013,91730,San Bernardino,Adult,149,31.3
2013,91731,Los Angeles,Adult,83,39.7
2013,91732,Los Angeles,Adult,193,42.9
2013,91733,Los Angeles,Adult,116,35.5
2013,91737,San Bernardino,Adult,37,20
2013,91739,San Bernardino,Adult,71,29.1
2013,91740,Los Angeles,Adult,74,38.5
2013,91741,Los Angeles,Adult,48,23
2013,91744,Los Angeles,Adult,258,44.2
2013,91745,Los Angeles,Adult,114,25.7
2013,91746,Los Angeles,Adult,65,29.4
2013,91748,Los Angeles,Adult,62,16.7
2013,91750,Los Angeles,Adult,65,25.4
2013,91752,Riverside,Adult,71,30
2013,91754,Los Angeles,Adult,51,17.1
2013,91755,Los Angeles,Adult,30,13.9
2013,91761,San Bernardino,Adult,135,31.2
2013,91762,San Bernardino,Adult,175,43.1
2013,91763,San Bernardino,Adult,129,48.5
2013,91764,San Bernardino,Adult,233,59.9
2013,91765,Los Angeles,Adult,59,15.3
2013,91766,Los Angeles,Adult,236,49.2
2013,91767,Los Angeles,Adult,196,58.1
2013,91768,Los Angeles,Adult,120,46.2
2013,91770,Los Angeles,Adult,118,24.2
2013,91773,Los Angeles,Adult,73,27.9
2013,91775,Los Angeles,Adult,34,17.5
2013,91776,Los Angeles,Adult,64,20.3
2013,91780,Los Angeles,Adult,48,16.5
2013,91784,San Bernardino,Adult,47,25.1
2013,91786,San Bernardino,Adult,243,58.8
2013,91789,Los Angeles,Adult,69,22.9
2013,91790,Los Angeles,Adult,114,32.3
2013,91791,Los Angeles,Adult,57,23.3
2013,91792,Los Angeles,Adult,73,28.4
2013,91801,Los Angeles,Adult,94,21.6
2013,91803,Los Angeles,Adult,51,21.1
2013,91901,San Diego,Adult,43,37.2
2013,91902,San Diego,Adult,32,22.8
2013,91906,San Diego,Adult,17,72.4
2013,91910,San Diego,Adult,216,37
2013,91911,San Diego,Adult,318,51
2013,91913,San Diego,Adult,49,20.2
2013,91914,San Diego,Adult,15,17.2
2013,91915,San Diego,Adult,29,16.2
2013,91932,San Diego,Adult,79,39.2
2013,91941,San Diego,Adult,79,29.8
2013,91942,San Diego,Adult,103,49.9
2013,91945,San Diego,Adult,82,41.7
2013,91950,San Diego,Adult,233,55
2013,91977,San Diego,Adult,204,47.1
2013,92007,San Diego,Adult,15,18.8
